id,name,place_id,address,lat,lng,island,region,phone,website_url,rating,review_count,opening_hours,google_maps_url,photo_url,description,price_min_nzd,price_max_nzd,tags,booking_url
11,Balmacewen Golf Course,ChIJXZgZMYKrLqgRELlZZYfvAA8,"125 Balmacewen Road, Maori Hill, Dunedin 9010, New Zealand",-45.853145,170.49338609999998,South Island,Otago,,,4.4,66,,https://maps.google.com/?cid=1081127275368921360&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJXZgZMYKrLqgRELlZZYfvAA8/photos/AcnlKN0Ex0W2wgj_RotPB63hu2dCXGYXDj8XHOWMktPkowR_PPm1hWY_PcIGRWAV5m-V1Ix2ls-6QFoX7kIzD6kH0d2CT8PdJZbULlwrHWXLI1npjNyDpssROmzpWM9sJZ2iRL3hMb98E81qQX41y14dYC1ButSQYeWMvGWubWUJdbdW-81qd079XgtbWzdYAl58ys6bQI9GrnZkGk2AqXwbkxyTyCUioakOfCiJZlutDHlI15jV1OFqoYxqNWSxyFkn5xM0BgvEZHpePW4kggHrxRlAErItqDRTz4YX777u1hA5JZ3JzkEZBWR2Ysoj61llvP3eRkZjkQ-SbwiRh9fz8rRbb5pDbKuc1zgkAFkXUiQvQZSD7rwqZREaj-w6HjEV3QPXSVGDCgpk3Jyz4DaO3fdj__z9vmCLmMpHvLsSi6icFx4/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Otago, South Island, set against a scenic mountain backdrop. Rated 4.4/5 (66 reviews) on Google.",35,80,"['coast', 'local', 'value']",
12,Bay of Islands Golf Club,ChIJo4F7ze63C20R6RXYkVqcScw,"Golf View Road, Waipapa 0230, New Zealand",-35.225570999999995,173.942116,North Island,Northland,+64 9 407 8837,http://www.bayofislandsgolf.co.nz/,4.4,147,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=14720468769845024233&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJo4F7ze63C20R6RXYkVqcScw/photos/AcnlKN0wpsbXcWNN1fouW5ujX1rNVEzzi2pO5EzyYML2gwfY5gt1XAsd2DHGXRJBqVFHDLnLribTgyKB3OwlhhyLSjRk6tc3fuQgKNCb8xSTWs2dDbIFqlP00KriyDV39chZ9IG2oYGl8VpYcOrYuNqWIPU9wHYlRso0Ss_HXNjVvkVOs_2tuONU5mlnlZvVvvbWV2HR4Q5SUsGj0NT0HH-6tpZOPpfG_pcIoPRbMzhHBoftlBSoTMZe1kWQFHmPethQ8KAxRF3O64L8mM7q1-WV96_O3NpzLB4Mvw930gh-OkpFMR4ZW7k7XHQYmh2X1n7FmLTuSkhge1FV2g7Fng6_-UIo-y3Rzis4NTjGUUqfG8T69F5HoRx_rttKCWsw2j8fkNJQNihXQaLPQh6CNetPzrv6srTqpe-fc6_piPFcEHmFBo494F0RmEfRIgwJ9BaD/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Northland, North Island, featuring stunning coastal views. Rated 4.4/5 (147 reviews) on Google.",35,80,"['coast', 'local', 'value']",
13,Bay of Plenty Golf Association,ChIJPQjI7Y7abW0RZ206g8dwKyM,"1395 Cameron Road, Tauranga 3142, New Zealand",-37.7286668,176.1299515,North Island,Bay of Plenty,,https://www.golf.co.nz/bay-of-plenty,4.8,4,"['Monday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=2534243217528483175&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJPQjI7Y7abW0RZ206g8dwKyM/photos/AcnlKN2vQioMT09j7b_OJJvurBcN0MIxfW9-tiw-4kIvor84EUMXoII6WHuuhSUdADDq-KV5qEjTddK6GKLGORSkK_F6fEUTTPVUivGbfRPFYxVnVENWHhqZLLLBHx4bSboGaafj2G6LtgWtdph5fjHtVWbN0264MKiZiokAfoD06XdQbbhH27LQGQAKg5aQcvkgu-x-PKbNy-tyCCZ4cZ4Nkfl74KRRZJzcTAz2i-no5xcCZiN73gs1V6pxFmwz9gZeJHT9C4lwcADO_WJyRRG7Mv9uNZxGZFcgz6BcDgNZ-g4qbQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Bay of Plenty, North Island, featuring stunning coastal views. Rated 4.8/5 (4 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
14,Belmont Links,ChIJ1fJEjAwBQG0REG2dJGLvAA8,"Westmere 4574, New Zealand",-39.9210122,174.9999219,North Island,Manawatu-Wanganui,,,4.6,44,,https://maps.google.com/?cid=1081127115369049360&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ1fJEjAwBQG0REG2dJGLvAA8/photos/AcnlKN0SifNcsGQ6qoGuUuozRgwJ1nrbYvLGdH771AX2NuRLdMWcsf4cZ9aNKvOWxwWlj5W6TLMCNyOeUU4jmaWMBiwSzqQyLFbc2zJ-K3AnZoRMa50rs0DG8aZndlwtD_YMlx90kkwnJ97jfd9jRArcIra3P9EID8Ab3YsYYP25ELSe_IF8zDtOAX0KBBOR6HTS0hSKyicCXsPv6DJCqPmdr8or_P8N-CyEMAoMimANJxHk8I3mdT1OsVDUrODnAfJO45s5kW99bkL0cdvOiznAC0nVP7k-5IRTPbXO7eD6Cg66gkdsPC5uri1Xs4UdnHWDbNsNDkH_5NOxfEZYxpFsjtxk9Q2mU0ttc0PvzxvQx2l28KPjR-i42kG7wrGv9eY5LBWqsPNy4-nrnUxPa21cwgTBr6eQZyH4WQA4S_7Ms3A/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Links-style in Manawatu-Wanganui, North Island, offering a peaceful playing environment. Rated 4.6/5 (44 reviews) on Google.",80,200,"['coast', 'links', 'mid']",
15,Berhampore Golf Course,ChIJpeB7xaq6OG0RoOubJGLvAA8,"80 Stanley Street, Berhampore, Wellington 6023, New Zealand",-41.3239258,174.77283129999998,North Island,Wellington,+64 4 389 6816,http://wellington.govt.nz/recreation/play-sport/berhampore-golf-course,4.2,129,,https://maps.google.com/?cid=1081127115368950688&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJpeB7xaq6OG0RoOubJGLvAA8/photos/AcnlKN3jCMauMUNR7ZX87JSdbM2jv6eXtM1PJQleVsaJNSBpnhC4Y1VcqPxrky8nNZAsvVW9iFQnhEPQ8nKZt0C3MAUtod58-JNCIjyhrrCMEivrNyX87qoQG0wDkn5TFhFUXH9tLO8sQINoh-Fp7BTB1hKN2EggEhItEwfuiaAqeaTANhzADH6T1kpm7KU4KJph30wNVATAwJfB_vhmiCi1kBIi1S_8tTrLAGgOhsCfEwGsqOCp4qtAV0ZYGxMAh5LI7heQ7m_h9fxHfUnr_OYCVQ4GyEZPtz7juIco3elgeFd7u5e87pOaKDzjTYktpF5_r9y09fmy2iSN9JhvYbNapFba20a7LADcqkXpZycV6PKPawhpjcBFYP1KjkxkLB6KfAbiBBn_r3evscYPC8ySLMDCXMFGzQ219HxkIzqcPX0N1GlD/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Wellington, North Island, offering a peaceful playing environment. Rated 4.2/5 (129 reviews) on Google.",35,80,"['coast', 'local', 'value']",
16,Birdies x Brews,ChIJ_zPE8CyvOG0RYiPrRR7FsWs,"11 Johnston Street, Wellington Central, Wellington 6011, New Zealand",-41.2831695,174.7775403,North Island,Wellington,+64 27 309 8424,https://www.birdiesxbrews.com/,4.7,154,"['Monday: Closed', 'Tuesday: 12:00\u2009–\u20098:00\u202fPM', 'Wednesday: 12:00\u2009–\u20098:00\u202fPM', 'Thursday: 12:00\u2009–\u20098:00\u202fPM', 'Friday: 12:00\u2009–\u20099:00\u202fPM', 'Saturday: 12:00\u2009–\u20098:00\u202fPM', 'Sunday: Closed']",https://maps.google.com/?cid=7760200366748803938&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ_zPE8CyvOG0RYiPrRR7FsWs/photos/AcnlKN1PoZH0nWElUZXLoeGtiMTiVq0vqz3g2DVqMM1gFehKBjtRt7J9AUlMdyyhT2GwKeRkBXpU1z-ozIV_DNXk3-wZMRs6l2BfCyu9Tuh15iwiIeEiDaD0iN0PgMG-YAc3AGCOJnfVwLOFuFWKHO35cxNzy2ix4Gv2PZrjJ2XRqLNbRy2W3gzyhCmOe7ulQMBwOXcaP0rl_o017Pj-wZyQfFGjfwNDienjKLPPZVSfoLbadgGp2hZRQTLmgxSe35ijrdgFCBAATDB7pbOnQZMwkVjHT3y_UFkyRI8lYsSFQK9YfQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Wellington, North Island, offering a peaceful playing environment. Rated 4.7/5 (154 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
17,Blenheim Golf Club,ChIJRevd370UOW0Rr7mjBfLNVGY,"55 Parker Street, Mayfield, Blenheim 7201, New Zealand",-41.5050159,173.9510665,South Island,Marlborough,+64 3 578 4320,http://www.blenheimgolfclub.co.nz/,4.4,58,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=7373744929272740271&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJRevd370UOW0Rr7mjBfLNVGY/photos/AcnlKN2qNWVsOUey7dXWxUC1ldgW6cV_Et6vsN1bKftC5w6pdNSSdOnt53uotbOWJuwqlrrMxv88EoyoOz2AGYFgxOX-qa7hQdGXJP8xsTH6ZaARYtr0LnzYEs8xXTheMYGedmhU7fBzouhZKJIE7sqqZEgX-FKmCSF3L3xMp9l5f-nDS4RKCBWroZSlLHCx-LW4gP8HNWJ27Blfjp6vvcbPXzY0UZcR1l8m1cY_dvADIZDE_VKlZ2o0AFwwsiL8z4Dhpf7ahI4Jd32cJifbIyceH9hYJdedS6EhcmwTWjqFv2aTiMyjcZZuWQsVdp2niR4SbKtfoUE9CJPCj_ZsvtXZe_jCXKaXNmbfelvJwSsMACftm9vk5Tp94NgU-15LBsRXD38nKj9bVpxkE-u2ulmry9EGwV-XB8-p9b2IGKWp5Ev1D6AL/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Marlborough, South Island, offering a peaceful playing environment. Rated 4.4/5 (58 reviews) on Google.",35,80,"['coast', 'local', 'value']",
18,Bluff Golf Club,ChIJjwY1hU2_0qkRZRAQmxwtEcM,"160 Omaui Road, Omaui 9877, New Zealand",-46.5443037,168.2803634,South Island,Southland,+64 3 931 0082,,4.8,11,,https://maps.google.com/?cid=14056065512883884133&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJjwY1hU2_0qkRZRAQmxwtEcM/photos/AcnlKN3AIFaoHOWXCA0_mpovLMRpv6Pcisr2bHgLPzNiJ8xnkfKGr0_QvMalKmx8LlPY8Nw-DGO4iQJY1XB7pigPZfOEuxMHkXQkXwRoenM2-yLFMJ1uOSD5UAg5m_92xNDmgqwg40035NYZJWDDm39BlY9B48mH6s5vCTk5yyaLUqwNVXFechTdsjNqpJ1R4P0QWVaZVfrTFaoQ1oWq-Em6_WPzNVWjkbF5-0voo-zOEM2khwYesy9bQV-aHmbtMX5w3NwHvIsecgmtZgsCi1iFg5GChE2ArmqZxczEg7y7PAroa6xirM72Im6ykyThwZmNlxLnJhJqRkiXuyufH8PKU8uvZrTSOhXoC_wtVImR17zU7oj2jcdLuD4wu1VeW6KJgrP6GWbaFEJOlK5K_t21uopHB1OafnLisQkQdQCxYRrnd5hxifXz4bTkFq1KdsCv/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Southland, South Island, offering a peaceful playing environment. Rated 4.8/5 (11 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
19,Boulcott's Farm Heritage Golf Club,ChIJ-T3azI-qOG0RHGrbgtmtNsE,"33 Military Road, Boulcott, Wellington 5010, New Zealand",-41.1997644,174.927865,North Island,Wellington,+64 4 567 4722,https://www.boulcottsfarmhgc.co.nz/,4.4,297,"['Monday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=13922506447777393180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ-T3azI-qOG0RHGrbgtmtNsE/photos/AcnlKN1UvZyZC84-5QSPUp9U-DQ-SJ2CBs_bES3Kky0byDuQ8uzAlz23heONuNXND2e2mz06hygzz7Slmpq5BLhbpGWiwMYlYDqWOgmIYftXqcwBj-0VPbDc5OE0zfa9N-jdlg8SOLOSpMRujVmbfdvwHuX1lDoFHYZYE-xRDmLtmi2J4DoeXV1mFl1KQvfBX8T0JnEGe8b26XuqdqcKvxUn8wirmU8-hqsiXiBdWEzoiS0ub_g5t6X29j_OXkh_GZKi32NHuTEMYcC1FCe99sZPeZHBxmxaSOrgRW2RYVQSuRQWjw/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Wellington, North Island, offering a peaceful playing environment. Rated 4.4/5 (297 reviews) on Google.",35,80,"['coast', 'local', 'value']",
20,Bunker Golf Mount Maunganui,ChIJFZXVPwDfbW0Rk-_TyjX731M,"5/63 Totara Street, Mount Maunganui 3116, New Zealand",-37.6471716,176.18722309999998,North Island,Bay of Plenty,+64 22 044 3392,http://www.bunkergolf.co.nz/,5,47,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",https://maps.google.com/?cid=6043825433409220499&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJFZXVPwDfbW0Rk-_TyjX731M/photos/AcnlKN0hOPnXvSiZ9Dz3x_W-3vU1q63ij7jUeEuMevvhLYjgs0qCEt5LNEIboWmYnWY8NDqED4fGUKYLGwQBBBbCjtiyaKTMnbajSDXn--YyhYIC4O69KP6bG9ENFieXPG5ukQfQq7dDQ31xj5QxHRELJDejN39iGcuBPGY9_0mi3eMTix82BaXNzA1e6VgWb4zR_71CbVyqaNDV7waeJIsT66gHHYZZMd_vbKs1H6EuRsWDebRzlL0Jc5QS3Hvq1SXFZg1UZfrrBescQjKjLUbmUntpvadBCqpS4_NjsLAbHJ7N2A/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Bay of Plenty, North Island, set against a scenic mountain backdrop. Rated 5/5 (47 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
21,Cambridge Golf Club,ChIJeamGR4n9bG0R8XgY0nwRrmA,"112 Tirau Road, Cambridge 3432, New Zealand",-37.8959793,175.4927533,North Island,Waikato,+64 7 827 6381,http://www.cambridgegolf.co.nz/,4.1,138,"['Monday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 7:15\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 7:15\u202fAM\u2009–\u20096:00\u202fPM']",https://maps.google.com/?cid=6966524901387172081&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJeamGR4n9bG0R8XgY0nwRrmA/photos/AcnlKN3jmxfHSaQiILqwI_e4jeMyfv4qCDealkp6K2I8wHS5QM0MyvhCHEDBP0PW5mQFHB31eBxrODoVj4Ny1xBPbOQN7q2acT5pBl9DVMbVSfjd-vLZQCnLHrx2GiKT8uxmH_xZqqoaInH837hlcFzPfb3Fj6e6jQTBO9zDR0jfHDz2p2ZnHxmRscFdXw5FlvqPIJhwYPv9V3etGDp43Ob67OhlvPoPp9izRYXl7Y3dK9_wniuwhYB7znK8atafO0td58NkGyL8ihJ7aaewtijcj2rdtPv5NYfuw1B09jIe5UvjOg/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Waikato, North Island, offering a peaceful playing environment. Rated 4.1/5 (138 reviews) on Google.",35,80,"['coast', 'local', 'value']",
22,Canterbury Golf,ChIJtcEWA4f0MW0Rsj7uB60OnpU,"375 McLeans Island Road, McLeans Island, Christchurch 8051, New Zealand",-43.4764584,172.52107709999999,South Island,Canterbury,+64 3 359 4000,http://www.canterburygolf.co.nz/,4.3,10,,https://maps.google.com/?cid=10781070694296731314&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,,"Golf course in Canterbury, South Island, offering a peaceful playing environment. Rated 4.3/5 (10 reviews) on Google.",35,80,"['coast', 'local', 'value']",
23,Cape Kidnappers Golf Course,ChIJMS_CVmA3aG0R9i46kXPu6Ac,"446 Clifton Road, Te Awanga 4180, New Zealand",-39.6536207,177.0408153,North Island,Hawke's Bay,+64 6 873 1018,https://www.robertsonlodges.com/the-lodges/cape-kidnappers/explore/golf,4.7,191,"['Monday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20095:00\u202fPM']",https://maps.google.com/?cid=569967532987526902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJMS_CVmA3aG0R9i46kXPu6Ac/photos/AcnlKN3RZz83Dwy5YYqteRlVzfqt66lWyXb7DD2XZAxbbr_PZJYLg4DD75ThfnLsUnnsDWZrfXnOVdAFgFL3PfqMBAWtPRV_tg2UlrXxEkoy14JEjjWMpY66iaaLJfPImOELphmcxmS1CGg41afZ3UJN9BpuiMxBufg5REQjf3hDzuXNOe1tpD5LhdOGCcPhRhKBFOd4BE8vd1AW7crsg3xFql2kvUeR49zlbbCurm0TCRpEOPSj7CL2W9XGY-zzdYJ-bdWseMtA4iVmrhm-8nCt7Njo5F4_qv5GgMC6g2JObsyjsQ/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Hawke's Bay, North Island, offering a peaceful playing environment. Rated 4.7/5 (191 reviews) on Google.",80,180,"['coast', 'local', 'mid']",
24,Carlucci Land,ChIJgxiliqO6OG0Rd_j6Y8SL_Ow,"281 Happy Valley Road, Ōwhiro Bay, Wellington 6023, New Zealand",-41.3300056,174.757119,North Island,Wellington,+64 4 971 8618,http://www.carlucciland.nz/,4.7,650,"['Monday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 9:30\u202fAM\u2009–\u20099:30\u202fPM']",https://maps.google.com/?cid=17076677562689321079&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJgxiliqO6OG0Rd_j6Y8SL_Ow/photos/AcnlKN0sE00nEz0v7h_vYKa5iZ-WRSCpNmZEaob6lz23QOCyFVeFsSygR5NjWqS7Jxn8m9BTvS7FMRkWjtR56Y0nq_NAIdWDt-3iEmKGXe5slQ7bRcVJuFaxu568WEkE5Gt2RuoP5Yp-BYgpUgbbHenGgpUWA-2ruEHTaBXGi5fU1nwRb8c5O1ZbZdHjuWely4r8Q-RuhsdCfJ7VLy-MiSbAQOSkUnarW6xP1D6K4avGFJcElp0wJPY-0nr0SlSqv8OQp1bTq8Or1em-9MVY2b3ZuhtzUuuPjbW5-EmVqaF0DcTq7Q/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Wellington, North Island, featuring stunning coastal views. Rated 4.7/5 (650 reviews) on Google.",50,120,"['coast', 'local', 'mid']",
25,Castlecliff Golf Club,ChIJ75gp5ToBQG0REeUYWxjlYTQ,"8 Awatea Street, Castlecliff, Whanganui 4501, New Zealand",-39.9256976,174.9728173,North Island,Manawatu-Wanganui,+64 6 344 4554,http://www.castlecliffgolfclub.org.nz/,4.4,92,"['Monday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20094:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20094:00\u202fPM']",https://maps.google.com/?cid=3774549855483520273&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJ75gp5ToBQG0REeUYWxjlYTQ/photos/AcnlKN0imQM4MmO7q7Kg8hIlaOEYXw7wATuwLCCOXSdyXqmbhNOrZRv1y17yvkEmtXLwjjf29wreq1HL8EnmEXJuOAlUcdBa1T9T3ikMy0_Ie5983o-jVe_w39K5ZARtnKmsH0MhlAomum1QNvPN8jkDWbHaqrbnMGHQk3Z_XbQ9EjAdHwZ_Rz9VdhVKxbaZ90P5Gq26ZIlyYm9MLlpwLwLkmbZOu6SgI7Fl8_33g7KPRkL3mer5nzauxKT4oeL8sPTb4VUptn8rBl7Ox3q0Lgh2rNAO5QHm1suYvMCisrJho0AK7SSBxmYHAOV0YRGUtT-vz1yoygb-roSC3WjF4fvsuHnFsBdjmHLJUjCM9bTAmgzwZD3cJBw1ye9fO4FWqXxpQwhxywjerJjrQSamWV7Opg71EmGmt9fjllEzcDjVhQR2rA/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf club in Manawatu-Wanganui, North Island, featuring stunning coastal views. Rated 4.4/5 (92 reviews) on Google.",35,80,"['coast', 'local', 'value']",
26,Chamberlain Park Public Golf Course,ChIJwZzaHxtHDW0RoOybJGLvAA8,"46A Linwood Avenue, Mount Albert, Auckland 1025, New Zealand",-36.87068070000001,174.72071649999998,North Island,Auckland,+64 9 815 4999,http://www.chamberlainpark.co.nz/,4.3,492,"['Monday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u20097:30\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u20097:30\u202fPM']",https://maps.google.com/?cid=1081127115368950944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://places.googleapis.com/v1/places/ChIJwZzaHxtHDW0RoOybJGLvAA8/photos/AcnlKN07GfKXXwtXoGcTyBwFzPlkN86LzXlF3cRN6Mky-rQ3YlbJMKhimLsWaLOINGvc7QbCKTz5eS99z97H4oAwoWIXZGybtXPi4tP8aSs7zcRUeYO-e2HMHi--NcQPXinf5sRkBbj70fhDw18u_2Bi0jt2wFosEvjqXXV48hqvvlriJjI498QmD4tjm24e1pbQoH6fzWfGRlblRJdM-smfc-kp_iOXkDxctHO9S9Nbsd92LWu96Bpw-WMWKXzIQFqMK7h9EbDih3iGpscwxnjwfnx8B-sjfPpwUQeDo-am4x229kaXXvXNsu4kvY3oM12jyVGAQxaYDIqLUe-ch1j0RSwpvpRf0RUPpGw0XYzEHjxEEfIR5P346tEbREcQ3-QciUZXWBmCSFOiFXxHMmvWp6450nIDvnwXk6nL044MZ8ZYzg2N/media?maxWidthPx=800&key=AIzaSyC8TIk0MnhD2IRSUvuND9nW3i6A344sGGI,"Golf course in Auckland, North Island, set against a scenic mountain backdrop. Rated 4.3/5 (492 reviews) on Google.",35,80,"['coast', 'local', 'value']",
